generator_name,seed,dataset_size,train_size,validation_size,test_size,model_name,model_random_state,validation_accuracy,validation_precision_macro,validation_recall_macro,validation_f1_macro,validation_f1_weighted,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_f1_weighted
pcg64_cp_alite1,1017,34874,24411,5232,5231,RandomForestClassifier,42,0.941322629969419,0.905975928164756,0.8741788622646732,0.8894331711601703,0.940606344935446,0.9340470273370293,0.8912818176533074,0.8614207197866016,0.8755982056251913,0.9332598603358732
pcg64_cp_alite1,1018,34874,24411,5232,5231,RandomForestClassifier,42,0.9407492354740061,0.8958591948522763,0.8855039381504358,0.8906027216789828,0.9405150719880363,0.9334735232269165,0.8912130531347614,0.8583567766924626,0.8740926942483797,0.9326077130228819
pcg64_cp_alite1,1019,34874,24411,5232,5231,RandomForestClassifier,42,0.9332951070336392,0.8926070938488158,0.8547135661634258,0.872740390970312,0.9322951381072803,0.9359587077040719,0.8931467622842866,0.865132685204767,0.8786419391660241,0.9352554093457174
pcg64_cp_alite1,1020,34874,24411,5232,5231,RandomForestClassifier,42,0.9403669724770642,0.9054816550072718,0.871739233088308,0.8879013485050886,0.9395970488161006,0.9309883387497611,0.8821533713825979,0.8543186169332136,0.8676270032611252,0.9301273303952607
pcg64_cp_alite1,1021,34874,24411,5232,5231,RandomForestClassifier,42,0.9373088685015291,0.8927598237227894,0.8729565808699781,0.8826103427875199,0.9368290465371519,0.9351940355572548,0.8949981306419689,0.8604815547916721,0.8769791131625525,0.934309413802082
pcg64_cp_alite1,1022,34874,24411,5232,5231,RandomForestClassifier,42,0.9315749235474006,0.8829681802165025,0.8574490538442019,0.8697625605273633,0.9308464629321475,0.9317530108965781,0.8853940246480879,0.8589060218510385,0.8715589985685691,0.9310215218431822
pcg64_cp_alite1,1023,34874,24411,5232,5231,RandomForestClassifier,42,0.9369266055045872,0.9006940123954558,0.8578761974125878,0.8780240616076248,0.935795652062048,0.9386350602179315,0.904369040799363,0.8643915296282847,0.8833458740506979,0.9376789605973577
pcg64_cp_alite1,1024,34874,24411,5232,5231,RandomForestClassifier,42,0.9350152905198776,0.8974119934489173,0.8516812606645953,0.8731585615016876,0.9337561046479795,0.9426495889887211,0.9108009134147893,0.871386689390793,0.8900890755584209,0.9417516379014562
pcg64_cp_alite1,1025,34874,24411,5232,5231,RandomForestClassifier,42,0.9365443425076453,0.8979114175483,0.8592220719902312,0.8776179745948144,0.9355584853174856,0.9340470273370293,0.8886154558939632,0.8651981665105307,0.8765205303100713,0.9334392689308882
pcg64_cp_alite1,1026,34874,24411,5232,5231,RandomForestClassifier,42,0.9340596330275229,0.8905893742993004,0.8599167270204272,0.8743629706758638,0.9331964111832871,0.9359587077040719,0.8910835390393276,0.865663299079233,0.8779335465351291,0.9352784284828486
pcg64_cp_alite1,1027,34874,24411,5232,5231,RandomForestClassifier,42,0.9386467889908257,0.9029814365836447,0.8628870708949536,0.8819218047149272,0.9376683245632919,0.9340470273370293,0.8911020826754706,0.8574734823817693,0.8731811284874901,0.9330453890134525
pcg64_cp_alite1,1028,34874,24411,5232,5231,RandomForestClassifier,42,0.9367354740061162,0.8955293895274014,0.8636532285702612,0.8788992986695238,0.9359007920115856,0.9365322118141847,0.8971096949458016,0.8621695630328738,0.8788045916572923,0.9356267171037145
pcg64_cp_alite1,1029,34874,24411,5232,5231,RandomForestClassifier,42,0.9296636085626911,0.8837757003123193,0.8469459205907266,0.8642595790437441,0.928516863658172,0.9344293634104378,0.8904627426378272,0.8627912664030007,0.8761378899401283,0.9337127157652715
