generator_name,seed,dataset_size,train_size,validation_size,test_size,model_name,model_random_state,validation_accuracy,validation_precision_macro,validation_recall_macro,validation_f1_macro,validation_f1_weighted,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_f1_weighted
numpy_pcg64,1027,8718,6102,1308,1308,RandomForestClassifier,42,0.9373088685015291,0.902602385141436,0.8646164961954437,0.8822758721183649,0.9363123679828607,0.9250764525993884,0.8736330709765245,0.8418083497030865,0.8570434818427682,0.9240849398768687
numpy_pcg64,1028,8718,6102,1308,1308,RandomForestClassifier,42,0.9380733944954128,0.890045382096693,0.8727737135631872,0.8807639240693307,0.9374587423280845,0.9204892966360856,0.8717778860605163,0.8321592268960689,0.8506249246091787,0.9190749463122372
numpy_pcg64,1029,8718,6102,1308,1308,RandomForestClassifier,42,0.9365443425076453,0.9059125953055904,0.8533010454063086,0.8775367273732911,0.9353322532849467,0.9327217125382263,0.8836278840159469,0.8604636591478697,0.8716993460398736,0.9320891998647044
pcg64_cp_alite1,1000,8718,6102,1308,1308,RandomForestClassifier,42,0.9212538226299695,0.8729735374472217,0.8246449456975773,0.8471345029239766,0.9197058395223533,0.9281345565749235,0.8748735103696936,0.8530363069836754,0.8635855009155691,0.9274419584657301
pcg64_cp_alite1,1001,8718,6102,1308,1308,RandomForestClassifier,42,0.9334862385321101,0.8892353077339807,0.8625397954345323,0.875427938700985,0.9327887977981928,0.9350152905198776,0.8901045454954013,0.8633001422475107,0.8762399159660657,0.9343468432654088
pcg64_cp_alite1,1002,8718,6102,1308,1308,RandomForestClassifier,42,0.9396024464831805,0.8988087748810538,0.877393935288672,0.8872909862221464,0.9391433191920305,0.9288990825688074,0.8910265885875642,0.8376865587391903,0.862406025113574,0.9273443247379307
pcg64_cp_alite1,1003,8718,6102,1308,1308,RandomForestClassifier,42,0.9288990825688074,0.8748317930175475,0.8595565490302333,0.8666638328442605,0.9283891109346609,0.9235474006116208,0.8664046569298675,0.8466616992932782,0.8558394491306242,0.9231756759843432
pcg64_cp_alite1,1004,8718,6102,1308,1308,RandomForestClassifier,42,0.926605504587156,0.8789393400715447,0.8484166497324392,0.8629858926830792,0.9256667442839641,0.9342507645259939,0.89770338484669,0.8487101763417554,0.8716401240162238,0.9329878886649832
pcg64_cp_alite1,1005,8718,6102,1308,1308,RandomForestClassifier,42,0.9296636085626911,0.8766273317697287,0.8585918625392309,0.8673788352750887,0.9291283759644281,0.926605504587156,0.8814143417653023,0.8406974643816749,0.859091976698946,0.9252866960366816
pcg64_cp_alite1,1006,8718,6102,1308,1308,RandomForestClassifier,42,0.9342507645259939,0.9003027057392264,0.8511662037977827,0.8741609800427225,0.9329723959636175,0.9281345565749235,0.868536720884704,0.8689420623631149,0.8687316804382661,0.9281441153746499
pcg64_cp_alite1,1007,8718,6102,1308,1308,RandomForestClassifier,42,0.9273700305810397,0.8873270148010958,0.839615931721195,0.8617957530320227,0.9260067970154173,0.9181957186544343,0.8556674579045943,0.8483861681230103,0.8506631315086599,0.9176555921032687
pcg64_cp_alite1,1008,8718,6102,1308,1308,RandomForestClassifier,42,0.9480122324159022,0.9237778319045434,0.8859620899094584,0.9037992125785349,0.9473829402512651,0.9296636085626911,0.890596620074232,0.8447915961073855,0.8662204576046988,0.9283646456651945
